,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
301,Kwantlen Polytechnic University,5,https://collegedunia.com/canada/college/31-kwantlen-polytechnic-university-surrey,3,https://studyabroad.shiksha.com/canada/universities/kwantlen-polytechnic-university,,,,,,,,,,,12388,Study_Abroad,4400,College,,Study_Abroad-College-HS
302,"Royal Holloway, University of London",15,https://collegedunia.com/uk/college/811-royal-holloway-university-of-london-egham/programs,4,https://studyabroad.shiksha.com/uk/universities/royal-holloway-university-of-london,,,59,https://www.collegedekho.com/ae/united-kingdom/royal-holloway-university-of-london/,,,,,,,12389,Study_Abroad,4400,College,,Study_Abroad-College-HS
303,San Francisco State University,33,https://collegedunia.com/usa/college/1987-san-francisco-state-university-san-francisco,7,https://studyabroad.shiksha.com/usa/universities/san-francisco-state-university,,,67,https://www.collegedekho.com/usa/san-francisco-state-university/,,,,,,,12390,Study_Abroad,4400,College,,Study_Abroad-College-HS
304,California State University Los Angeles,10,https://collegedunia.com/usa/college/1555-california-state-university-los-angeles,4,https://studyabroad.shiksha.com/usa/universities/california-state-university-los-angeles-campus,,,38,https://www.collegedekho.com/usa/california-state-university-los-angeles-campus/,,,,,,,12391,Study_Abroad,4400,College,,Study_Abroad-College-HS
305,University of Miami,24,https://collegedunia.com/usa/college/1200-university-of-miami-coral-gables,9,https://studyabroad.shiksha.com/usa/universities/university-of-miami,,,86,https://www.collegedekho.com/usa/university-of-miami/,,,,,,,12392,Study_Abroad,4400,College,,Study_Abroad-College-HS
306,Ohio University,64,https://collegedunia.com/usa/college/936-ohio-university-athens,5,https://studyabroad.shiksha.com/usa/universities/ohio-university,,,,,,,,,,,12393,Study_Abroad,4400,College,,Study_Abroad-College-HS
307,Texas State University,11,https://collegedunia.com/usa/college/2000-texas-state-university-san-marcos,3,https://studyabroad.shiksha.com/usa/universities/texas-state-university,,,34,https://www.collegedekho.com/usa/texas-state-university/,,,,,,,12394,Study_Abroad,4400,College,,Study_Abroad-College-HS
308,University of Iowa,40,https://collegedunia.com/usa/college/1448-university-of-iowa-iowa-city/admission,4,https://studyabroad.shiksha.com/usa/universities/university-of-iowa,,,,,,,,,,,12395,Study_Abroad,4400,College,,Study_Abroad-College-HS
309,Wayne State University,42,https://collegedunia.com/usa/college/1247-wayne-state-university-detroit,6,https://studyabroad.shiksha.com/usa/universities/wayne-state-university,,,36,https://www.collegedekho.com/usa/wayne-state-university/,,,,,,,12397,Study_Abroad,4400,College,,Study_Abroad-College-HS
310,University of Memphis,13,https://collegedunia.com/usa/college/1614-university-of-memphis-memphis,5,https://studyabroad.shiksha.com/usa/universities/the-university-of-memphis,,,,,,,,,,,12398,Study_Abroad,4400,College,,Study_Abroad-College-HS
311,University of California Davis,14,https://collegedunia.com/usa/college/1222-university-of-california-davis,5,https://studyabroad.shiksha.com/usa/universities/university-of-california-davis,,,,,,,,,,,12399,Study_Abroad,4400,College,,Study_Abroad-College-HS
312,Case Western Reserve University,7,https://collegedunia.com/usa/college/1167-case-western-reserve-university-cleveland,5,https://studyabroad.shiksha.com/usa/universities/case-western-reserve-university,,,25,https://www.collegedekho.com/usa/case-western-reserve-university/,,,,,,,12400,Study_Abroad,4400,College,,Study_Abroad-College-HS
313,Sacred Heart University,18,https://collegedunia.com/usa/college/1296-sacred-heart-university-fairfield,4,https://studyabroad.shiksha.com/usa/universities/sacred-heart-university,,,,,,,,,,,12401,Study_Abroad,4400,College,,Study_Abroad-College-HS
314,University of California San Francisco,14,https://collegedunia.com/usa/college/1986-university-of-california-san-francisco,6,https://studyabroad.shiksha.com/usa/universities/university-of-california-san-francisco-campus,,,,,,,,,,,12402,Study_Abroad,4400,College,,Study_Abroad-College-HS
315,University of California Santa Barbara,11,https://collegedunia.com/usa/college/2003-university-of-california-santa-barbara,3,https://studyabroad.shiksha.com/usa/universities/university-of-california-santa-barbara,,,30,https://www.collegedekho.com/usa/university-of-california-santa-barbara/,,,,,,,12403,Study_Abroad,4400,College,,Study_Abroad-College-HS
316,University of Massachusetts Boston,21,https://collegedunia.com/usa/college/1024-university-of-massachusetts-boston,4,https://studyabroad.shiksha.com/usa/universities/university-of-massachusetts-boston,,,15,https://www.collegedekho.com/usa/university-of-massachusetts-boston/,,,,,,,12404,Study_Abroad,4400,College,,Study_Abroad-College-HS
317,University of Connecticut,29,https://collegedunia.com/usa/college/2086-university-of-connecticut-storrs,4,https://studyabroad.shiksha.com/usa/universities/university-of-connecticut,,,,,,,,,,,12405,Study_Abroad,4400,College,,Study_Abroad-College-HS
318,Flinders University,13,https://collegedunia.com/australia/college/589-flinders-university-adelaide/admission,3,https://studyabroad.shiksha.com/australia/universities/flinders-university,,,,,,,,,,,12406,Study_Abroad,4400,College,,Study_Abroad-College-HS
319,Flinders University,14,https://collegedunia.com/australia/college/589-flinders-university-adelaide/admission,3,https://studyabroad.shiksha.com/australia/universities/flinders-university,,,,,,,,,,,12406,Study_Abroad,4400,College,,Study_Abroad-College-HS
320,Flinders University,15,https://collegedunia.com/australia/college/589-flinders-university-adelaide,3,https://studyabroad.shiksha.com/australia/universities/flinders-university,,,,,,,,,,,12406,Study_Abroad,4400,College,,Study_Abroad-College-HS
321,University of Canterbury,12,https://collegedunia.com/new-zealand/college/760-university-of-canterbury-christchurch,3,https://studyabroad.shiksha.com/new-zealand/universities/university-of-canterbury,,,42,https://www.collegedekho.com/new-zealand/university-of-canterbury/,,,,,,,12407,Study_Abroad,4400,College,,Study_Abroad-College-HS
322,University of Otago,8,https://collegedunia.com/new-zealand/college/761-university-of-otago-dunedin,3,https://studyabroad.shiksha.com/new-zealand/universities/university-of-otago,,,,,,,,,,,12408,Study_Abroad,4400,College,,Study_Abroad-College-HS
323,Utrecht University,27,https://collegedunia.com/netherlands/college/756-utrecht-university-utrecht,7,https://studyabroad.shiksha.com/netherlands/universities/utrecht-university,,,,,,,,,,,12409,Study_Abroad,4400,College,,Study_Abroad-College-HS
324,Arkansas State University,44,https://collegedunia.com/usa/college/1466-arkansas-state-university-jonesboro/admission,3,https://studyabroad.shiksha.com/usa/universities/arkansas-state-university,,,59,https://www.collegedekho.com/usa/arkansas-state-university/,,,,,,,12410,Study_Abroad,4400,College,,Study_Abroad-College-HS
325,University of South Australia,11,https://collegedunia.com/australia/college/591-university-of-south-australia-adelaide,3,https://studyabroad.shiksha.com/australia/universities/university-of-south-australia,,,,,,,,,,,12411,Study_Abroad,4400,College,,Study_Abroad-College-HS
326,University of Derby,31,https://collegedunia.com/uk/college/806-university-of-derby-derby,3,https://studyabroad.shiksha.com/uk/universities/university-of-derby,,,,,,,,,,,12412,Study_Abroad,4400,College,,Study_Abroad-College-HS
327,University of Bridgeport,9,https://collegedunia.com/usa/college/1051-university-of-bridgeport-bridgeport,4,https://studyabroad.shiksha.com/usa/universities/university-of-bridgeport,,,72,https://www.collegedekho.com/usa/university-of-bridgeport/,,,,,,,12413,Study_Abroad,4400,College,,Study_Abroad-College-HS
328,University of Texas El Paso,5,https://collegedunia.com/usa/college/1272-university-of-texas-el-paso-el-paso,3,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-el-paso,,,25,https://www.collegedekho.com/usa/the-university-of-texas-at-el-paso/,,,,,,,12414,Study_Abroad,4400,College,,Study_Abroad-College-HS
329,Pennsylvania State University,13,https://collegedunia.com/usa/college/2139-pennsylvania-state-university-state-college,8,https://studyabroad.shiksha.com/usa/universities/pennsylvania-state-university-university-park,,,41,https://www.collegedekho.com/usa/pennsylvania-state-university-harrisburg/,,,,,,,12415,Study_Abroad,4400,College,,Study_Abroad-College-HS
330,MacEwan University,5,https://collegedunia.com/canada/college/37-macewan-university-edmonton,4,https://studyabroad.shiksha.com/canada/universities/macewan-university,,,24,https://www.collegedekho.com/canada/macewan-university/,,,,,,,12416,Study_Abroad,4400,College,,Study_Abroad-College-HS
331,Erasmus University Rotterdam,26,https://collegedunia.com/netherlands/college/754-erasmus-university-rotterdam-rotterdam/admission,9,https://studyabroad.shiksha.com/netherlands/universities/erasmus-university-rotterdam,,,,,,,,,,,12417,Study_Abroad,4400,College,,Study_Abroad-College-HS
332,Northwest Missouri State University,57,https://collegedunia.com/usa/college/1607-northwest-missouri-state-university-maryville/admission,3,https://studyabroad.shiksha.com/usa/universities/northwest-missouri-state-university,,,56,https://www.collegedekho.com/usa/northwest-missouri-state-university/,,,,,,,12418,Study_Abroad,4400,College,,Study_Abroad-College-HS
333,Stockholm University,26,https://collegedunia.com/sweden/college/778-stockholm-university-stockholm,7,https://studyabroad.shiksha.com/sweden/universities/stockholm-university,,,29,https://www.collegedekho.com/sweden/stockholm-university/,,,,,,,12419,Study_Abroad,4400,College,,Study_Abroad-College-HS
334,University of Lincoln,24,https://collegedunia.com/uk/college/828-university-of-lincoln-lincoln,3,https://studyabroad.shiksha.com/uk/universities/university-of-lincoln,,,26,https://www.collegedekho.com/united-kingdom/university-of-lincoln/,,,,,,,12420,Study_Abroad,4400,College,,Study_Abroad-College-HS
335,University of Mannheim,6,https://collegedunia.com/germany/college/687-university-of-mannheim-mannheim,3,https://studyabroad.shiksha.com/germany/universities/university-of-mannheim,,,,,,,,,,,12421,Study_Abroad,4400,College,,Study_Abroad-College-HS
336,Dublin City University,8,https://collegedunia.com/ireland/college/726-dublin-city-university-dublin,3,https://studyabroad.shiksha.com/ireland/universities/dublin-city-university,,,37,https://www.collegedekho.com/ireland/dublin-city-university/,,,,,,,12422,Study_Abroad,4400,College,,Study_Abroad-College-HS
337,Singapore Management University,8,https://collegedunia.com/singapore/college/768-singapore-management-university-singapore,3,https://studyabroad.shiksha.com/singapore/universities/singapore-management-university,,,51,https://www.collegedekho.com/singapore/singapore-management-university/,,,,,,,12423,Study_Abroad,4400,College,,Study_Abroad-College-HS
338,University of Houston - Clear Lake,15,https://collegedunia.com/usa/college/1432-university-of-houston---clear-lake-houston,3,https://studyabroad.shiksha.com/usa/universities/university-of-houston-clear-lake,,,,,,,,,,,12424,Study_Abroad,4400,College,,Study_Abroad-College-HS
339,British Columbia Institute of Technology,3,https://collegedunia.com/canada/college/123-british-columbia-institute-of-technology-burnaby,,,,,,,,,,,,,12425,Study_Abroad,3600,College,,Study_Abroad-College-HS
340,Florida Institute of Technology,15,https://collegedunia.com/usa/college/1612-florida-institute-of-technology-melbourne,3,https://studyabroad.shiksha.com/usa/universities/florida-institute-of-technology,,,22,https://www.collegedekho.com/usa/florida-institute-of-technology/,,,,,,,12426,Study_Abroad,3600,College,,Study_Abroad-College-HS
341,Stanford University fees,5,https://collegedunia.com/usa/college/2074-stanford-university-stanford,1,https://studyabroad.shiksha.com/usa/universities/stanford-university,74,https://www.careers360.com/question-how-to-get-admission-in-stanford-university-from-india-for-mtechwhats-the-eligibility-criteria-requirements-qualifications-fees,6,https://www.collegedekho.com/usa/stanford-university/,,,22,https://leverageedu.com/universities/stanford-university,,,12427,Study_Abroad,3600,College,,Study_Abroad-College-HS
342,Laurentian University,4,https://collegedunia.com/canada/college/34-laurentian-university-sudbury,3,https://studyabroad.shiksha.com/canada/universities/laurentian-university,,,,,,,,,,,12428,Study_Abroad,3600,College,,Study_Abroad-College-HS
343,OCAD University,5,https://collegedunia.com/canada/college/5-ocad-university-toronto,3,https://studyabroad.shiksha.com/canada/universities/ocad-university,,,36,https://www.collegedekho.com/canada/ocad-university/,,,,,,,12429,Study_Abroad,3600,College,,Study_Abroad-College-HS
344,Acadia University,5,https://collegedunia.com/canada/college/13-acadia-university-wolfville,3,https://studyabroad.shiksha.com/canada/universities/acadia-university,,,,,,,,,,,12430,Study_Abroad,3600,College,,Study_Abroad-College-HS
345,University of Prince Edward Island,5,https://collegedunia.com/canada/college/96-university-of-prince-edward-island-charlottetown,3,https://studyabroad.shiksha.com/canada/universities/university-of-prince-edward-island,,,,,,,,,,,12431,Study_Abroad,3600,College,,Study_Abroad-College-HS
346,Robert Gordon University,13,https://collegedunia.com/uk/college/783-robert-gordon-university-aberdeen,3,https://studyabroad.shiksha.com/uk/universities/robert-gordon-university,,,47,https://www.collegedekho.com/united-kingdom/robert-gordon-university/,,,,,,,12432,Study_Abroad,3600,College,,Study_Abroad-College-HS
347,Trinity Western University,6,https://collegedunia.com/canada/college/69-trinity-western-university-langley,3,https://studyabroad.shiksha.com/canada/universities/trinity-western-university,,,,,,,,,,,12433,Study_Abroad,3600,College,,Study_Abroad-College-HS
348,Michigan Technological University,14,https://collegedunia.com/usa/college/1425-michigan-technological-university-houghton,5,https://studyabroad.shiksha.com/usa/universities/michigan-technological-university,,,,,,,,,,,12434,Study_Abroad,3600,College,,Study_Abroad-College-HS
349,Clark University,21,https://collegedunia.com/usa/college/2225-clark-university-worcester,5,https://studyabroad.shiksha.com/usa/universities/clark-university,,,,,,,,,,,12435,Study_Abroad,3600,College,,Study_Abroad-College-HS
350,University of Technology Sydney,7,https://collegedunia.com/australia/college/621-university-of-technology-sydney-sydney,4,https://studyabroad.shiksha.com/australia/universities/university-of-technology-sydney,,,,,,,,,,,12436,Study_Abroad,3600,College,,Study_Abroad-College-HS
351,California State University Northridge,16,https://collegedunia.com/usa/college/1553-california-state-university-northridge,3,https://studyabroad.shiksha.com/usa/universities/california-state-university-northridge,,,,,,,,,,,12437,Study_Abroad,3600,College,,Study_Abroad-College-HS
352,University of Oklahoma,22,https://collegedunia.com/usa/college/1765-university-of-oklahoma-norman,7,https://studyabroad.shiksha.com/usa/universities/university-of-oklahoma,,,46,https://www.collegedekho.com/usa/university-of-oklahoma/,,,,,,,12439,Study_Abroad,3600,College,,Study_Abroad-College-HS
353,University of San Diego,30,https://collegedunia.com/usa/college/1978-university-of-san-diego-san-diego,4,https://studyabroad.shiksha.com/usa/universities/university-of-san-diego,,,29,https://www.collegedekho.com/usa/university-of-san-diego/,,,,,,,12440,Study_Abroad,3600,College,,Study_Abroad-College-HS
354,University of Malaya,13,https://collegedunia.com/malaysia/college/741-university-of-malaya-kuala-lumpur/admission,4,https://studyabroad.shiksha.com/malaysia/universities/university-of-malaya,,,,,,,,,,,12441,Study_Abroad,3600,College,,Study_Abroad-College-HS
355,Lamar University,16,https://collegedunia.com/usa/college/972-lamar-university-beaumont,3,https://studyabroad.shiksha.com/usa/universities/lamar-university,,,,,,,,,,,12442,Study_Abroad,3600,College,,Study_Abroad-College-HS
356,Western Michigan University,15,https://collegedunia.com/usa/college/1468-western-michigan-university-kalamazoo,3,https://studyabroad.shiksha.com/usa/universities/western-michigan-university,,,23,https://www.collegedekho.com/usa/western-michigan-university/,,,,,,,12443,Study_Abroad,3600,College,,Study_Abroad-College-HS
357,Washington University,37,https://collegedunia.com/usa/college/2066-washington-university-st-louis,14,https://studyabroad.shiksha.com/usa/universities/washington-university-in-st-louis,,,,,,,,,,,12444,Study_Abroad,3600,College,,Study_Abroad-College-HS
358,Keele University,9,https://collegedunia.com/uk/college/858-keele-university-newcastle,4,https://studyabroad.shiksha.com/uk/universities/keele-university,,,,,,,,,,,12445,Study_Abroad,3600,College,,Study_Abroad-College-HS
359,University of Michigan Ann Arbor,13,https://collegedunia.com/usa/college/921-university-of-michigan-ann-arbor,6,https://studyabroad.shiksha.com/usa/universities/university-of-michigan,,,57,https://www.collegedekho.com/usa/university-of-michigan-ann-arbor/,,,,,,,12446,Study_Abroad,3600,College,,Study_Abroad-College-HS
360,University of Michigan Dearborn,12,https://collegedunia.com/usa/college/1228-university-of-michigan-dearborn,4,https://studyabroad.shiksha.com/usa/universities/university-of-michigan-dearborn,,,,,,,,,,,12447,Study_Abroad,3600,College,,Study_Abroad-College-HS
361,Mount Royal University,8,https://collegedunia.com/canada/college/43-mount-royal-university-calgary,5,https://studyabroad.shiksha.com/canada/universities/mount-royal-university,,,,,,,,,,,12448,Study_Abroad,3600,College,,Study_Abroad-College-HS
362,Northern Illinois University,21,https://collegedunia.com/usa/college/1235-northern-illinois-university-dekalb,4,https://studyabroad.shiksha.com/usa/universities/northern-illinois-university,,,,,,,,,,,12449,Study_Abroad,3600,College,,Study_Abroad-College-HS
363,University of North Carolina Chapel Hill,18,https://collegedunia.com/usa/college/1108-university-of-north-carolina-chapel-hill,5,https://studyabroad.shiksha.com/usa/universities/the-university-of-north-carolina-at-chapel-hill,,,,,,,,,,,12451,Study_Abroad,3600,College,,Study_Abroad-College-HS
364,University of Canberra,8,https://collegedunia.com/australia/college/598-university-of-canberra-canberra,3,https://studyabroad.shiksha.com/australia/universities/university-of-canberra,,,31,https://www.collegedekho.com/australia/university-of-canberra/,,,,,,,12452,Study_Abroad,3600,College,,Study_Abroad-College-HS
365,University of Newcastle,23,https://collegedunia.com/uk/college/859-newcastle-university-newcastle-upon-tyne,5,https://studyabroad.shiksha.com/australia/universities/the-university-of-newcastle,,,,,,,,,,,12453,Study_Abroad,3600,College,,Study_Abroad-College-HS
366,University of Waikato,27,https://collegedunia.com/new-zealand/college/762-university-of-waikato-hamilton/admission,3,https://studyabroad.shiksha.com/new-zealand/universities/university-of-waikato,,,22,https://www.collegedekho.com/new-zealand/university-of-waikato/,,,,,,,12454,Study_Abroad,3600,College,,Study_Abroad-College-HS
367,Western Illinois University,18,https://collegedunia.com/usa/college/1578-western-illinois-university-macomb,3,https://studyabroad.shiksha.com/usa/universities/western-illinois-university,,,19,https://www.collegedekho.com/usa/western-illinois-university/,,,,,,,12455,Study_Abroad,3600,College,,Study_Abroad-College-HS
368,Saint Mary's University,9,https://collegedunia.com/canada/college/6-saint-marys-university-halifax,6,https://studyabroad.shiksha.com/canada/universities/saint-mary-s-university,,,57,https://www.collegedekho.com/canada/saint-marys-university/,,,,,,,12456,Study_Abroad,3600,College,,Study_Abroad-College-HS
369,Victoria University of Wellington,9,https://collegedunia.com/new-zealand/college/765-victoria-university-of-wellington-wellington,3,https://studyabroad.shiksha.com/new-zealand/universities/victoria-university-of-wellington,,,,,,,,,,,12457,Study_Abroad,3600,College,,Study_Abroad-College-HS
370,University of Washington Seattle,14,https://collegedunia.com/usa/college/2096-university-of-washington-seattle,4,https://studyabroad.shiksha.com/usa/universities/university-of-washington,,,,,,,,,,,12458,Study_Abroad,3600,College,,Study_Abroad-College-HS
371,University of Tuebingen,9,https://collegedunia.com/germany/college/709-university-of-tuebingen-tubingen,7,https://studyabroad.shiksha.com/germany/universities/university-of-tubingen,,,,,,,,,,,12459,Study_Abroad,3600,College,,Study_Abroad-College-HS
372,Chalmers University of Technology,13,https://collegedunia.com/sweden/college/769-chalmers-university-of-technology-gothenburg,6,https://studyabroad.shiksha.com/sweden/universities/chalmers-university-of-technology,,,60,https://www.collegedekho.com/sweden/chalmers-university-of-technology/,,,,,,,12460,Study_Abroad,3600,College,,Study_Abroad-College-HS
373,Karolinska Institute,25,https://collegedunia.com/sweden/college/775-karolinska-institute-stockholm/admission,13,https://studyabroad.shiksha.com/sweden/universities/karolinska-institutet,,,,,,,,,,,12461,Study_Abroad,2900,College,,Study_Abroad-College-HS
374,University of Cambridge fees,6,https://collegedunia.com/uk/college/800-university-of-cambridge-cambridge,5,https://studyabroad.shiksha.com/uk/universities/university-of-cambridge,77,https://www.careers360.com/colleges/cambridge-institute-of-technology-bangalore,16,https://www.collegedekho.com/united-kingdom/university-of-cambridge/,,,40,https://leverageedu.com/blog/llm-in-cambridge-university/,,,12462,Study_Abroad,2900,College,,Study_Abroad-College-HS
375,Mount Saint Vincent University,4,https://collegedunia.com/canada/college/44-mount-saint-vincent-university-halifax,3,https://studyabroad.shiksha.com/canada/universities/mount-saint-vincent-university,,,,,,,,,,,12463,Study_Abroad,2900,College,,Study_Abroad-College-HS
376,Laval University,4,https://collegedunia.com/canada/college/82-laval-university-quebec-city,3,https://studyabroad.shiksha.com/canada/universities/laval-university,,,,,,,,,,,12464,Study_Abroad,2900,College,,Study_Abroad-College-HS
377,Eindhoven University of Technology,23,https://collegedunia.com/netherlands/college/748-eindhoven-university-of-technology-eindhoven,5,https://studyabroad.shiksha.com/netherlands/universities/eindhoven-university-of-technology,,,,,,,,,,,12465,Study_Abroad,2900,College,,Study_Abroad-College-HS
378,California State University - East Bay,24,https://collegedunia.com/usa/college/1406-california-state-university---east-bay-hayward,4,https://studyabroad.shiksha.com/usa/universities/california-state-university-east-bay,,,20,https://www.collegedekho.com/usa/california-state-university-east-bay/,,,,,,,12466,Study_Abroad,2900,College,,Study_Abroad-College-HS
379,Queensland University of Technology,12,https://collegedunia.com/australia/college/595-queensland-university-of-technology-brisbane,3,https://studyabroad.shiksha.com/australia/universities/queensland-university-of-technology,,,23,https://www.collegedekho.com/australia/queensland-university-of-technology/,,,28,https://leverageedu.com/universities/queensland-university-of-technology,89,https://admission.buddy4study.com/college/australia-queensland-university-of-technology-brisbane-1288,12467,Study_Abroad,2900,College,,Study_Abroad-College-HS
380,University of Maryland Baltimore County,18,https://collegedunia.com/usa/college/967-university-of-maryland-baltimore-county-baltimore,3,https://studyabroad.shiksha.com/usa/universities/university-of-maryland-baltimore-county,,,47,https://www.collegedekho.com/usa/university-of-maryland-baltimore/,,,,,,,12468,Study_Abroad,2900,College,,Study_Abroad-College-HS
381,Goethe University Frankfurt,8,https://collegedunia.com/germany/college/654-goethe-university-frankfurt-frankfurt-am-main,4,https://studyabroad.shiksha.com/germany/universities/goethe-university-frankfurt,,,,,,,,,,,12469,Study_Abroad,2900,College,,Study_Abroad-College-HS
382,Auckland University of Technology,9,https://collegedunia.com/new-zealand/college/758-auckland-university-of-technology-auckland,4,https://studyabroad.shiksha.com/new-zealand/universities/aut-university,,,95,https://www.collegedekho.com/new-zealand/aut/,,,33,https://leverageedu.com/universities/auckland-university-of-technology,,,12470,Study_Abroad,2900,College,,Study_Abroad-College-HS
383,Missouri University of Science and Technology,19,https://collegedunia.com/usa/college/1930-missouri-university-of-science-and-technology-rolla,6,https://studyabroad.shiksha.com/usa/universities/missouri-university-of-science-and-technology,,,,,,,,,,,12471,Study_Abroad,2900,College,,Study_Abroad-College-HS
384,University of Oregon,31,https://collegedunia.com/usa/college/1286-university-of-oregon-eugene,6,https://studyabroad.shiksha.com/usa/universities/university-of-oregon,,,,,,,,,,,12473,Study_Abroad,2900,College,,Study_Abroad-College-HS
385,University of Tennessee,26,https://collegedunia.com/usa/college/1491-university-of-tennessee-knoxville,9,https://studyabroad.shiksha.com/usa/universities/university-of-tennessee,,,,,,,,,,,12474,Study_Abroad,2900,College,,Study_Abroad-College-HS
386,Tulane University,33,https://collegedunia.com/usa/college/1703-tulane-university-new-orleans,5,https://studyabroad.shiksha.com/usa/universities/tulane-university,,,,,,,,,,,12475,Study_Abroad,2900,College,,Study_Abroad-College-HS
387,Hofstra University,16,https://collegedunia.com/usa/college/1408-hofstra-university-hempstead,5,https://studyabroad.shiksha.com/usa/universities/hofstra-university,,,24,https://www.collegedekho.com/usa/hofstra-university/,,,,,,,12476,Study_Abroad,2900,College,,Study_Abroad-College-HS
388,Kennesaw State University,33,https://collegedunia.com/usa/college/1480-kennesaw-state-university-kennesaw,3,https://studyabroad.shiksha.com/usa/universities/kennesaw-state-university,,,,,,,,,,,12478,Study_Abroad,2900,College,,Study_Abroad-College-HS
389,Portland State University,11,https://collegedunia.com/usa/college/1857-portland-state-university-portland,5,https://studyabroad.shiksha.com/usa/universities/portland-state-university,,,,,,,,,,,12480,Study_Abroad,2900,College,,Study_Abroad-College-HS
390,Seattle University,21,https://collegedunia.com/usa/college/2024-seattle-university-seattle,3,https://studyabroad.shiksha.com/usa/universities/seattle-university,,,64,https://www.collegedekho.com/usa/seattle-university/,,,,,,,12481,Study_Abroad,2900,College,,Study_Abroad-College-HS
391,Northern Arizona University,24,https://collegedunia.com/usa/college/1306-northern-arizona-university-flagstaff,3,https://studyabroad.shiksha.com/usa/universities/northern-arizona-university,,,75,https://www.collegedekho.com/usa/northern-arizona-university/,,,,,,,12482,Study_Abroad,2900,College,,Study_Abroad-College-HS
392,University of Toledo,17,https://collegedunia.com/usa/college/2121-university-of-toledo-toledo,4,https://studyabroad.shiksha.com/usa/universities/university-of-toledo,,,,,,,,,,,12483,Study_Abroad,2900,College,,Study_Abroad-College-HS
393,Brandeis University,25,https://collegedunia.com/usa/college/2159-brandeis-university-waltham,5,https://studyabroad.shiksha.com/usa/universities/brandeis-university,,,17,https://www.collegedekho.com/usa/brandeis-university/,,,,,,,12484,Study_Abroad,2900,College,,Study_Abroad-College-HS
394,Maynooth University,12,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/admission,3,https://studyabroad.shiksha.com/ireland/universities/maynooth-university,,,34,https://www.collegedekho.com/ireland/maynooth-university/,,,,,,,12485,Study_Abroad,2900,College,,Study_Abroad-College-HS
395,Maynooth University,13,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/admission,3,https://studyabroad.shiksha.com/ireland/universities/maynooth-university,,,34,https://www.collegedekho.com/ireland/maynooth-university/,,,,,,,12485,Study_Abroad,2900,College,,Study_Abroad-College-HS
396,Maynooth University,14,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth,3,https://studyabroad.shiksha.com/ireland/universities/maynooth-university,,,34,https://www.collegedekho.com/ireland/maynooth-university/,,,,,,,12485,Study_Abroad,2900,College,,Study_Abroad-College-HS
397,Massey University,19,https://collegedunia.com/new-zealand/college/764-massey-university-palmerston-north,3,https://studyabroad.shiksha.com/new-zealand/universities/massey-university,,,,,,,,,,,12486,Study_Abroad,2900,College,,Study_Abroad-College-HS
398,Louisiana State University,24,https://collegedunia.com/usa/college/970-louisiana-state-university-baton-rouge,3,https://studyabroad.shiksha.com/usa/universities/louisiana-state-university,,,30,https://www.collegedekho.com/usa/louisiana-state-university/,,,,,,,12487,Study_Abroad,2900,College,,Study_Abroad-College-HS
399,University of New Hampshire,21,https://collegedunia.com/usa/college/1195-university-of-new-hampshire-durham,3,https://studyabroad.shiksha.com/usa/universities/university-of-new-hampshire,,,46,https://www.collegedekho.com/ae/usa/university-of-new-hampshire/,,,,,,,12488,Study_Abroad,2900,College,,Study_Abroad-College-HS
400,Charles Sturt University,25,https://collegedunia.com/australia/college/618-charles-sturt-university-sydney/admission,3,https://studyabroad.shiksha.com/australia/universities/charles-sturt-university,,,,,,,,,,,12489,Study_Abroad,2900,College,,Study_Abroad-College-HS
401,Charles Sturt University,25,https://collegedunia.com/australia/college/618-charles-sturt-university-sydney/admission,4,https://studyabroad.shiksha.com/australia/universities/charles-sturt-university,,,,,,,,,,,12489,Study_Abroad,2900,College,,Study_Abroad-College-HS
402,Charles Sturt University,25,https://collegedunia.com/australia/college/618-charles-sturt-university-sydney/admission,5,https://studyabroad.shiksha.com/australia/universities/charles-sturt-university-sydney-campus,,,,,,,,,,,12489,Study_Abroad,2900,College,,Study_Abroad-College-HS
403,Brigham Young University,8,https://collegedunia.com/usa/college/1880-brigham-young-university-provo,4,https://studyabroad.shiksha.com/usa/universities/brigham-young-university,,,86,https://www.collegedekho.com/usa/brigham-young-university/,,,,,,,12490,Study_Abroad,2900,College,,Study_Abroad-College-HS
404,Bentley University,7,https://collegedunia.com/usa/college/2160-bentley-university-waltham,4,https://studyabroad.shiksha.com/usa/universities/bentley-university,,,27,https://www.collegedekho.com/usa/bentley-university/,,,,,,,12491,Study_Abroad,2900,College,,Study_Abroad-College-HS
405,Valparaiso University,12,https://collegedunia.com/usa/college/2147-valparaiso-university-valparaiso,3,https://studyabroad.shiksha.com/usa/universities/valparaiso-university,,,14,https://www.collegedekho.com/usa/valparaiso-university/,,,,,,,12492,Study_Abroad,2900,College,,Study_Abroad-College-HS
